-2147483648,86,306,-1384554677,-2147483648,-2147483648,3
4100,64,253,-1892374104,-2147483648,-2147483648,-2147483648
5100,47,484,1659155795,-2147483648,10,-2147483648
-2147483648,39,372,-342640473,-2147483648,-2147483648,-2147483648
-2147483648,150,513,1451158029,-2147483648,-2147483648,-2147483648
-2147483648,86,306,-1902145445,-2147483648,-2147483648,-2147483648
3029,28,-2147483648,51,35,-2147483648,13
3084,27,434,1779240593,35,-2147483648,-2147483648
-2147483648,27,436,515924947,35,54,17
-2147483648,27,-2147483648,49,525,-2147483648,12
4226,27,-2147483648,50,420,-2147483648,-2147483648
-2147483648,30,-2147483648,50,43,-2147483648,-2147483648
-2147483648,30,-2147483648,51,33,-2147483648,-2147483648
-2147483648,30,-2147483648,53,46,-2147483648,16
-2147483648,130,-2147483648,49,41,-2147483648,-2147483648
-2147483648,130,-2147483648,50,60,-2147483648,-2147483648
3008,130,-2147483648,51,47,-2147483648,19
2052,130,-2147483648,52,39,39,-2147483648
5065,130,-2147483648,53,16,-2147483648,-2147483648
-2147483648,-2147483648,-2147483648,-782852435,383,78,-2147483648
4092,-2147483648,-2147483648,19363713,98,-2147483648,0
-2147483648,-2147483648,-2147483648,-455336716,772,-2147483648,-2147483648
3059,-2147483648,-2147483648,-701912193,322,27,-2147483648
-2147483648,-2147483648,-2147483648,1470367990,528,-2147483648,-2147483648
-2147483648,27,436,1869234675,35,79,12
-2147483648,27,198,980610447,35,53,4
6011,27,434,385125649,35,-2147483648,-2147483648
5013,27,-2147483648,53,385,-2147483648,-2147483648
-2147483648,26,-2147483648,51,140,-2147483648,-2147483648
-2147483648,26,-2147483648,54,175,-2147483648,5
6084,26,-2147483648,55,70,-2147483648,-2147483648
2058,26,-2147483648,56,70,22,10
-2147483648,26,-2147483648,57,70,-2147483648,-2147483648
-2147483648,26,-2147483648,53,70,-2147483648,3
-2147483648,-2147483648,-2147483648,1151373347,-2147483648,62,5
-2147483648,-2147483648,-2147483648,-2013703520,-2147483648,-2147483648,2
2008,-2147483648,-2147483648,1151373343,-2147483648,-2147483648,-2147483648
-2147483648,-2147483648,-2147483648,1118635102,-2147483648,-2147483648,-2147483648
-2147483648,-2147483648,-2147483648,1151373345,-2147483648,-2147483648,1
3052,-2147483648,-2147483648,-333197670,171,-2147483648,-2147483648
-2147483648,128,440,-1185349513,35,-2147483648,-2147483648
-2147483648,128,440,-974655625,35,-2147483648,-2147483648
-2147483648,128,440,-1591144457,35,-2147483648,-2147483648
4211,128,441,-439353384,35,-2147483648,-2147483648
-2147483648,128,441,468224344,35,83,7
-2147483648,128,441,678918232,35,76,-2147483648
-2147483648,128,441,62429400,35,-2147483648,19
-2147483648,128,442,1214220473,35,-2147483648,-2147483648
-2147483648,128,442,1716003257,35,-2147483648,-2147483648
3038,128,440,613692215,35,-2147483648,3
-2147483648,128,440,-1874176489,35,59,19
-2147483648,128,440,143615991,35,-2147483648,-2147483648
1407,128,440,-1145412457,35,-2147483648,16
-2147483648,128,441,-220602632,35,-2147483648,-2147483648
-2147483648,128,441,508161400,35,-2147483648,16
4206,128,442,-374127367,35,-2147483648,-2147483648
1429,128,442,-1962475207,35,15,3
5091,128,442,1432971225,35,-2147483648,12
5081,128,442,-2133232039,35,-2147483648,-2147483648
4054,128,442,-779922311,35,-2147483648,-2147483648
-2147483648,25,-2147483648,49,196,-2147483648,-2147483648
-2147483648,27,198,-782944180,35,-2147483648,12
2042,27,198,1037868749,35,-2147483648,-2147483648
-2147483648,27,437,-2041782796,35,-2147483648,-2147483648
-2147483648,27,436,1187596403,35,-2147483648,-2147483648
4032,66,346,1567295720,35,-2147483648,-2147483648
-2147483648,66,346,1826091104,35,55,-2147483648
4008,130,454,-300653130,35,27,6
-2147483648,130,455,1982002679,35,-2147483648,4
-2147483648,74,-2147483648,49,-2147483648,48,1
-2147483648,48,-2147483648,49,-2147483648,-2147483648,14
-2147483648,6,-2147483648,50,-2147483648,73,0
3062,32,-2147483648,49,-2147483648,-2147483648,-2147483648
1300,14,-2147483648,49,-2147483648,-2147483648,-2147483648
2214,74,-2147483648,98,-2147483648,-2147483648,13
-2147483648,75,-2147483648,49,-2147483648,85,-2147483648
-2147483648,57,-2147483648,49,-2147483648,-2147483648,3
5048,54,-2147483648,52,-2147483648,32,-2147483648
-2147483648,145,-2147483648,49,-2147483648,-2147483648,-2147483648
-2147483648,147,-2147483648,49,-2147483648,74,-2147483648
-2147483648,71,-2147483648,51,-2147483648,72,16
2064,63,-2147483648,51,-2147483648,-2147483648,-2147483648
-2147483648,128,442,-844203591,35,68,-2147483648
-2147483648,128,440,207897271,35,-2147483648,-2147483648
-2147483648,128,443,-1637866854,35,57,-2147483648
-2147483648,128,443,-73863238,35,85,8
-2147483648,128,443,-1662211078,35,-2147483648,-2147483648
-2147483648,128,438,-854823979,35,-2147483648,18
-2147483648,128,438,142247413,35,-2147483648,-2147483648
4042,128,-2147483648,52,61,-2147483648,6
1422,25,325,2020121909,35,-2147483648,6
2202,25,195,546596744,35,-2147483648,1
3026,25,196,1269237291,35,-2147483648,-2147483648
4066,66,-2147483648,50,240,-2147483648,3
-2147483648,25,-2147483648,51,89,-2147483648,6
-2147483648,29,-2147483648,52,16,-2147483648,-2147483648
2099,29,448,-1666394922,4,10,10
3082,129,-2147483648,50,35,-2147483648,9
-2147483648,129,-2147483648,52,35,-2147483648,12
-2147483648,129,-2147483648,49,35,57,-2147483648
-2147483648,129,-2147483648,51,35,94,-2147483648
4206,129,444,-1429599500,10,-2147483648,11
4241,129,446,84808032,10,28,-2147483648
-2147483648,129,445,1357193471,10,91,-2147483648
2002,129,445,454185954,10,-2147483648,-2147483648
2082,130,455,984931287,35,-2147483648,-2147483648
3059,130,456,645925048,35,-2147483648,-2147483648
-2147483648,130,456,-1274664168,35,-2147483648,1
-2147483648,130,457,-1663227015,35,-2147483648,8
-2147483648,130,457,975738169,35,-2147483648,17
-2147483648,30,452,-1421646438,35,72,-2147483648
-2147483648,130,455,13419543,35,-2147483648,-2147483648
-2147483648,130,455,-1907169673,35,44,-2147483648
-2147483648,130,456,267513208,35,-2147483648,-2147483648
1200,30,451,-1287659391,35,49,-2147483648
2209,66,343,-1854994483,35,45,19
5002,30,-2147483648,98,-2147483648,-2147483648,-2147483648
-2147483648,66,-2147483648,98,-2147483648,-2147483648,18
-2147483648,151,-2147483648,50,-2147483648,78,10
-2147483648,66,344,533565090,35,-2147483648,16
-2147483648,135,481,-1971064136,-2147483648,-2147483648,-2147483648
4061,135,481,-1087830632,-2147483648,13,-2147483648
-2147483648,4,290,-891817240,-2147483648,-2147483648,10
-2147483648,67,256,-878562825,-2147483648,75,-2147483648
3032,18,183,-1298792634,-2147483648,-2147483648,-2147483648
3091,41,220,878473309,-2147483648,-2147483648,4
6044,131,458,883967921,-2147483648,-2147483648,-2147483648
2231,106,356,-1181021388,-2147483648,-2147483648,-2147483648
-2147483648,103,351,-353463252,-2147483648,-2147483648,-2147483648
-2147483648,9,170,334450225,-2147483648,-2147483648,3
-2147483648,30,450,2125207482,35,-2147483648,5
-2147483648,130,453,-919350091,35,-2147483648,16
3228,130,454,734223766,35,-2147483648,-2147483648
3219,130,454,-1996739914,35,41,-2147483648
5212,66,343,1874280789,35,-2147483648,10
5224,66,343,321071223,35,43,-2147483648
-2147483648,66,344,-1208731476,35,-2147483648,-2147483648
2216,66,344,-1837505800,35,19,15
-2147483648,106,356,-1154239279,-2147483648,-2147483648,12
6132,32,362,-555737902,-2147483648,-2147483648,0
-2147483648,147,508,-1051222486,-2147483648,50,-2147483648
4100,65,254,-1465400518,-2147483648,-2147483648,19
-2147483648,110,379,922482549,-2147483648,63,-2147483648
-2147483648,22,432,-768125028,-2147483648,-2147483648,-2147483648
-2147483648,47,486,1331021048,-2147483648,-2147483648,-2147483648
6131,30,203,-1737259786,35,-2147483648,-2147483648
6092,30,449,1245626839,35,-2147483648,11
-2147483648,30,449,1423572375,35,87,-2147483648
-2147483648,130,453,-587108715,35,81,-2147483648
-2147483648,130,454,-1514688042,35,74,-2147483648
-2147483648,66,343,-395543929,35,-2147483648,18
-2147483648,40,219,-1054825166,-2147483648,-2147483648,8
-2147483648,17,301,-532351532,-2147483648,64,-2147483648
5081,63,299,-802880976,-2147483648,-2147483648,-2147483648
2051,71,423,2147084055,-2147483648,-2147483648,-2147483648
-2147483648,18,188,-1471499748,-2147483648,-2147483648,-2147483648
4216,64,250,-1486022645,-2147483648,-2147483648,18
4042,40,217,-588002706,-2147483648,13,-2147483648
-2147483648,17,303,-1552763862,-2147483648,79,-2147483648
-2147483648,40,219,-1942015825,-2147483648,-2147483648,-2147483648
-2147483648,19,189,-2083514294,-2147483648,-2147483648,18
-2147483648,126,421,1014665499,-2147483648,43,-2147483648
4209,120,396,1794685197,-2147483648,-2147483648,3
-2147483648,17,301,1996223952,-2147483648,-2147483648,11
5042,17,302,-182664411,-2147483648,-2147483648,-2147483648
2069,134,478,500405783,-2147483648,-2147483648,-2147483648
-2147483648,77,374,-173154410,-2147483648,-2147483648,-2147483648
-2147483648,18,186,509873242,-2147483648,42,-2147483648
-2147483648,101,348,-730830032,-2147483648,-2147483648,16
4066,128,438,676431285,35,-2147483648,8
6034,128,443,-1792162694,35,43,-2147483648
-2147483648,128,443,873651546,35,55,11
6029,25,325,1816484403,35,49,-2147483648
-2147483648,29,200,-1529678443,4,96,-2147483648
2072,29,200,-2016215659,4,-2147483648,-2147483648
4051,29,201,1194944215,4,-2147483648,-2147483648
-2147483648,29,201,-12821065,4,-2147483648,-2147483648
-2147483648,29,448,123895414,4,-2147483648,-2147483648
5221,100,341,1432492375,10,-2147483648,-2147483648
2059,27,436,1026459123,35,-2147483648,1
-2147483648,29,202,-425380872,4,-2147483648,-2147483648
6039,29,202,1640752792,4,-2147483648,-2147483648
-2147483648,29,448,562438710,4,72,1
-2147483648,29,448,1833443478,4,-2147483648,11
-2147483648,29,200,-2040212619,4,46,9
3234,25,324,-1641244718,35,11,-2147483648
-2147483648,30,203,159332470,47,-2147483648,-2147483648
4206,30,452,-1147084262,59,-2147483648,15
-2147483648,95,335,-781287329,253,-2147483648,-2147483648
5099,95,335,-766538713,277,-2147483648,-2147483648
1100,66,343,107933595,162,-2147483648,16
2212,66,343,-2137840495,131,33,-2147483648
-2147483648,66,343,-1416612221,37,71,2
2074,66,343,318627723,106,-2147483648,-2147483648
2100,66,343,632580985,200,-2147483648,-2147483648
-2147483648,66,343,-647282691,68,-2147483648,-2147483648
-2147483648,66,344,695909720,162,41,-2147483648
-2147483648,66,344,1044099236,82,76,-2147483648
-2147483648,30,203,-89441602,35,-2147483648,6
-2147483648,30,203,1714931958,35,90,-2147483648
-2147483648,30,449,-2047724425,35,-2147483648,-2147483648
4091,30,449,-1493740969,35,29,11
2056,128,438,-1519653995,56,-2147483648,-2147483648
-2147483648,128,438,854724085,61,-2147483648,3
-2147483648,128,438,-676878443,35,-2147483648,15
2086,27,434,1503744529,35,-2147483648,7
-2147483648,129,445,-989230817,10,-2147483648,14
4100,66,347,-1060340277,45,-2147483648,8
-2147483648,66,347,416104283,35,-2147483648,7
-2147483648,66,347,-1570874423,35,69,-2147483648
-2147483648,66,347,-1312079039,35,-2147483648,-2147483648
-2147483648,66,347,-1822613185,35,-2147483648,9
2226,66,347,350782683,35,17,-2147483648
-2147483648,148,509,602854541,-2147483648,86,6
4081,14,175,-1768389606,-2147483648,-2147483648,14
5069,84,291,-618653537,-2147483648,-2147483648,12
5243,67,257,856475562,-2147483648,42,11
4061,133,472,291388593,-2147483648,28,18
-2147483648,47,485,-557590921,-2147483648,76,6
-2147483648,54,235,817726355,-2147483648,-2147483648,10
4039,103,352,1257786648,-2147483648,-2147483648,-2147483648
-2147483648,103,352,236718356,-2147483648,62,-2147483648
-2147483648,105,354,-2034068296,-2147483648,-2147483648,-2147483648
5072,88,312,-1940975377,-2147483648,-2147483648,-2147483648
-2147483648,116,391,-309387368,-2147483648,-2147483648,7
6091,81,408,269871696,-2147483648,42,0
-2147483648,64,251,-1324059462,-2147483648,-2147483648,-2147483648
-2147483648,71,425,-859222535,-2147483648,-2147483648,-2147483648
-2147483648,103,351,1891387317,-2147483648,62,5
-2147483648,102,349,-2075596122,-2147483648,-2147483648,2
-2147483648,20,190,1082617712,-2147483648,95,18
3202,45,225,-532284332,-2147483648,-2147483648,-2147483648
-2147483648,17,302,1115320816,-2147483648,-2147483648,0
4039,47,485,-1732607849,-2147483648,-2147483648,18
-2147483648,63,299,1160047102,-2147483648,-2147483648,-2147483648
-2147483648,51,402,-1768115651,-2147483648,-2147483648,11
5211,77,375,-182953589,-2147483648,-2147483648,-2147483648
4029,40,219,-1352475310,-2147483648,-2147483648,-2147483648
-2147483648,40,218,730260272,-2147483648,-2147483648,-2147483648
-2147483648,77,377,2130640717,-2147483648,64,19
2013,80,283,-1962841088,-2147483648,-2147483648,-2147483648
-2147483648,115,387,-1936554020,-2147483648,-2147483648,-2147483648
4013,3,286,2137340054,-2147483648,-2147483648,-2147483648
4224,35,212,-1417197522,-2147483648,30,-2147483648
2008,104,353,792466484,-2147483648,-2147483648,-2147483648
-2147483648,150,514,1023604170,-2147483648,-2147483648,14
-2147483648,127,427,-1946365323,-2147483648,-2147483648,-2147483648
-2147483648,6,413,1890134778,-2147483648,-2147483648,-2147483648
5056,67,269,-2026707463,-2147483648,-2147483648,16
-2147483648,71,422,-1622180074,-2147483648,-2147483648,-2147483648
-2147483648,96,336,831925328,-2147483648,-2147483648,-2147483648
-2147483648,35,210,266800717,-2147483648,-2147483648,10
-2147483648,145,506,-94648115,-2147483648,55,9
-2147483648,82,495,-1238265387,-2147483648,-2147483648,12
3092,64,250,-1847177287,-2147483648,-2147483648,6
-2147483648,40,218,-1364409219,-2147483648,98,18
-2147483648,105,355,-52783735,-2147483648,47,-2147483648
-2147483648,40,217,-487574355,-2147483648,94,-2147483648
5091,3,286,-134855307,-2147483648,-2147483648,-2147483648
-2147483648,47,484,1573268342,-2147483648,-2147483648,-2147483648
-2147483648,82,285,1650182981,-2147483648,-2147483648,-2147483648
5052,65,264,-1765664647,-2147483648,17,-2147483648
3076,17,302,89353534,-2147483648,-2147483648,-2147483648
-2147483648,53,233,-509349616,-2147483648,55,-2147483648
4241,53,233,-1996955664,-2147483648,38,-2147483648
-2147483648,35,210,-964961523,-2147483648,58,-2147483648
3044,79,398,-1169691978,-2147483648,10,-2147483648
6013,127,428,-1686559146,-2147483648,-2147483648,-2147483648
5026,35,211,-970193184,-2147483648,-2147483648,-2147483648
4228,65,264,1175992921,-2147483648,-2147483648,-2147483648
-2147483648,139,499,1770601649,-2147483648,-2147483648,-2147483648
4221,65,263,1799215800,-2147483648,32,4
-2147483648,17,301,1786754970,-2147483648,71,-2147483648
-2147483648,139,500,-1705888862,-2147483648,-2147483648,-2147483648
-2147483648,105,355,1399610197,-2147483648,-2147483648,-2147483648
5226,35,210,1971464415,-2147483648,-2147483648,2
-2147483648,67,257,-651076248,-2147483648,-2147483648,4
4228,134,478,1310432983,-2147483648,-2147483648,-2147483648
-2147483648,6,412,1257629273,-2147483648,-2147483648,17
-2147483648,74,468,415417431,-2147483648,-2147483648,11
-2147483648,134,479,-98850952,-2147483648,75,-2147483648
6088,38,215,76732591,-2147483648,-2147483648,1
-2147483648,87,309,1930892046,-2147483648,-2147483648,-2147483648
-2147483648,45,225,-156194416,-2147483648,95,-2147483648
-2147483648,64,253,450919334,-2147483648,-2147483648,14
-2147483648,47,278,1978899300,-2147483648,-2147483648,-2147483648
-2147483648,20,311,-1895772942,-2147483648,-2147483648,11
-2147483648,17,302,1763177120,-2147483648,-2147483648,-2147483648
-2147483648,40,218,-1440470703,-2147483648,-2147483648,-2147483648
6132,68,357,-702054010,-2147483648,20,-2147483648
-2147483648,79,490,1382372469,-2147483648,-2147483648,19
-2147483648,77,376,-777529448,-2147483648,-2147483648,-2147483648
-2147483648,124,405,1564494385,-2147483648,-2147483648,-2147483648
-2147483648,3,164,-1194443049,-2147483648,-2147483648,-2147483648
5074,151,516,750383851,-2147483648,15,-2147483648
-2147483648,40,218,1494379853,-2147483648,-2147483648,-2147483648
3211,134,476,903087923,-2147483648,-2147483648,-2147483648
-2147483648,41,221,186040670,-2147483648,-2147483648,14
5232,134,477,-1817998090,-2147483648,23,11
-2147483648,75,473,-23052185,-2147483648,53,-2147483648
-2147483648,81,407,-887848978,-2147483648,-2147483648,-2147483648
3029,35,363,1063900873,-2147483648,-2147483648,-2147483648
5216,40,218,1123103614,-2147483648,49,-2147483648
4072,17,302,-352505486,-2147483648,-2147483648,16
4226,6,412,1343516726,-2147483648,36,-2147483648
-2147483648,57,241,-1060725939,-2147483648,46,-2147483648
-2147483648,133,472,2126164183,-2147483648,-2147483648,-2147483648
3086,37,214,-1109504170,-2147483648,-2147483648,-2147483648
-2147483648,41,220,763308509,-2147483648,-2147483648,2
2219,18,186,972306132,-2147483648,-2147483648,-2147483648
-2147483648,68,357,-498416504,-2147483648,64,8
6026,72,266,-1758365432,-2147483648,-2147483648,-2147483648
1433,22,430,-729305862,-2147483648,-2147483648,-2147483648
2100,126,421,-1813501445,-2147483648,-2147483648,6
2086,139,500,1488484266,-2147483648,34,-2147483648
5002,71,426,-72073926,-2147483648,-2147483648,-2147483648
4084,3,286,833586934,-2147483648,31,-2147483648
4062,22,433,-575648451,-2147483648,39,-2147483648
-2147483648,134,479,1489149624,-2147483648,86,-2147483648
3228,13,174,1601747761,-2147483648,-2147483648,6
6042,5,179,192702541,-2147483648,18,-2147483648
2100,75,474,-2102816401,-2147483648,-2147483648,19
1423,3,163,1116292180,-2147483648,45,-2147483648
2224,47,485,-1910900649,-2147483648,39,-2147483648
-2147483648,17,301,1616913895,-2147483648,-2147483648,11
3048,127,427,1011579605,-2147483648,-2147483648,-2147483648
3221,106,356,-1156086321,-2147483648,-2147483648,-2147483648
6011,27,437,-2121149548,35,38,-2147483648
4202,27,434,-927378863,35,-2147483648,-2147483648
-2147483648,34,208,294070006,-2147483648,40,16
-2147483648,133,470,-1638008834,-2147483648,-2147483648,17
6086,138,497,1581524596,-2147483648,-2147483648,-2147483648
-2147483648,68,358,454743143,-2147483648,-2147483648,-2147483648
2219,134,477,-488685322,-2147483648,17,-2147483648
-2147483648,16,181,427383573,-2147483648,-2147483648,-2147483648
1428,64,250,-1487869687,-2147483648,-2147483648,11
1413,103,351,157070894,-2147483648,-2147483648,-2147483648
4026,81,409,915211182,-2147483648,33,-2147483648
2068,6,412,1372145877,-2147483648,33,-2147483648
2206,21,191,1432835028,-2147483648,-2147483648,19
-2147483648,74,464,-2069815565,-2147483648,-2147483648,6
3214,81,407,-886925457,-2147483648,16,0
3224,18,185,821347323,-2147483648,34,-2147483648
-2147483648,141,502,-620946674,-2147483648,-2147483648,0
4211,81,409,1144720820,-2147483648,26,-2147483648
-2147483648,55,238,1447114936,-2147483648,-2147483648,-2147483648
2243,65,263,344056344,-2147483648,-2147483648,5
4076,139,500,-1704041820,-2147483648,-2147483648,-2147483648
2059,3,163,1351330292,-2147483648,40,-2147483648
-2147483648,94,323,1943481696,-2147483648,41,-2147483648
-2147483648,85,304,1522921101,-2147483648,-2147483648,-2147483648
-2147483648,17,303,-1033128090,-2147483648,51,2
-2147483648,109,369,-1635758001,-2147483648,-2147483648,-2147483648
-2147483648,151,515,-403642739,-2147483648,-2147483648,3
5013,32,205,-1831888303,-2147483648,-2147483648,-2147483648
6211,54,287,-1602397661,-2147483648,38,6
-2147483648,22,432,-235079524,-2147483648,-2147483648,-2147483648
-2147483648,20,311,1919767458,-2147483648,53,16
-2147483648,82,494,-1267546782,-2147483648,-2147483648,13
-2147483648,3,281,298284693,-2147483648,-2147483648,-2147483648
5221,61,246,-559798548,-2147483648,27,16
-2147483648,65,264,1386686809,-2147483648,-2147483648,-2147483648
-2147483648,81,408,-242509492,-2147483648,-2147483648,5
-2147483648,16,294,-2062614442,-2147483648,-2147483648,13
1407,111,380,1283583839,-2147483648,48,-2147483648
5019,120,396,854348781,-2147483648,-2147483648,-2147483648
-2147483648,75,475,1089548688,-2147483648,-2147483648,16
5243,81,407,90366371,-2147483648,38,12
-2147483648,22,431,-1532415045,-2147483648,92,15
-2147483648,63,296,-1098345349,-2147483648,-2147483648,-2147483648
-2147483648,20,310,1133863561,-2147483648,-2147483648,8
4056,10,171,151711072,-2147483648,20,14
-2147483648,109,367,204135431,-2147483648,-2147483648,1
-2147483648,55,288,-734176727,-2147483648,-2147483648,3
-2147483648,106,356,-1153315758,-2147483648,-2147483648,-2147483648
6034,53,492,413422546,-2147483648,14,12
-2147483648,55,496,-1884220710,-2147483648,-2147483648,-2147483648
-2147483648,83,289,-571813526,-2147483648,-2147483648,14
2100,139,500,-1319967557,-2147483648,-2147483648,-2147483648
-2147483648,151,516,749460330,-2147483648,42,-2147483648
-2147483648,88,312,-1945592982,-2147483648,-2147483648,-2147483648
3208,54,287,-1510190173,-2147483648,35,-2147483648
5048,7,168,-480605862,-2147483648,-2147483648,-2147483648
-2147483648,77,374,478391792,-2147483648,-2147483648,-2147483648
-2147483648,153,518,243972134,-2147483648,85,-2147483648
-2147483648,41,220,-922704395,-2147483648,-2147483648,-2147483648
3211,81,408,-241585971,-2147483648,-2147483648,-2147483648
2211,64,251,-1662445734,-2147483648,-2147483648,5
6213,3,164,-1807806505,-2147483648,-2147483648,-2147483648
-2147483648,70,260,1138965267,-2147483648,-2147483648,-2147483648
-2147483648,47,485,1743580855,-2147483648,88,10
-2147483648,22,431,1197962619,-2147483648,-2147483648,-2147483648
-2147483648,81,409,1424821807,-2147483648,-2147483648,-2147483648
-2147483648,128,438,1474629684,-2147483648,-2147483648,-2147483648
2076,26,333,104782165,35,-2147483648,-2147483648
-2147483648,26,327,-1161314737,35,-2147483648,-2147483648
-2147483648,41,220,-46038117,-2147483648,-2147483648,-2147483648
-2147483648,49,229,-2031588847,-2147483648,-2147483648,-2147483648
2206,3,164,799699735,-2147483648,-2147483648,9
-2147483648,126,419,292589753,-2147483648,87,0
-2147483648,53,233,183348208,-2147483648,64,13
-2147483648,71,425,1467508889,-2147483648,-2147483648,-2147483648
-2147483648,124,405,-807400473,-2147483648,-2147483648,-2147483648
-2147483648,66,343,-1852223920,-2147483648,-2147483648,-2147483648
-2147483648,17,302,1705918818,-2147483648,74,-2147483648
-2147483648,39,372,678427819,-2147483648,70,6
-2147483648,81,408,-1528142712,-2147483648,64,3
-2147483648,105,354,1067300452,-2147483648,-2147483648,-2147483648
-2147483648,47,484,-622816938,-2147483648,72,-2147483648
-2147483648,17,302,-323876335,-2147483648,-2147483648,-2147483648
5026,45,225,-1964866422,-2147483648,18,-2147483648
-2147483648,122,403,1508620404,-2147483648,-2147483648,-2147483648
-2147483648,17,302,1734547969,-2147483648,-2147483648,-2147483648
