4224,35,212,-1417197522,,30,
2008,104,353,792466484,,,
,150,514,1023604170,,,14
,127,427,-1946365323,,,
,6,413,1890134778,,,
5056,67,269,-2026707463,,,16
,71,422,-1622180074,,,
,96,336,831925328,,,
,35,210,266800717,,,10
,145,506,-94648115,,55,9
,82,495,-1238265387,,,12
3092,64,250,-1847177287,,,6
,40,218,-1364409219,,98,18
,105,355,-52783735,,47,
,40,217,-487574355,,94,
5091,3,286,-134855307,,,
,47,484,1573268342,,,
,82,285,1650182981,,,
5052,65,264,-1765664647,,17,
3076,17,302,89353534,,,
,53,233,-509349616,,55,
4241,53,233,-1996955664,,38,
,35,210,-964961523,,58,
3044,79,398,-1169691978,,10,
6013,127,428,-1686559146,,,
5026,35,211,-970193184,,,
4228,65,264,1175992921,,,
,139,499,1770601649,,,
4221,65,263,1799215800,,32,4
,17,301,1786754970,,71,
,139,500,-1705888862,,,
,105,355,1399610197,,,
5226,35,210,1971464415,,,2
,67,257,-651076248,,,4
4228,134,478,1310432983,,,
,6,412,1257629273,,,17
,74,468,415417431,,,11
,134,479,-98850952,,75,
6088,38,215,76732591,,,1
,87,309,1930892046,,,
,45,225,-156194416,,95,
,64,253,450919334,,,14
,47,278,1978899300,,,
,20,311,-1895772942,,,11
,17,302,1763177120,,,
,40,218,-1440470703,,,
6132,68,357,-702054010,,20,
,79,490,1382372469,,,19
,77,376,-777529448,,,
,124,405,1564494385,,,
,3,164,-1194443049,,,
5074,151,516,750383851,,15,
,40,218,1494379853,,,
3211,134,476,903087923,,,
,41,221,186040670,,,14
5232,134,477,-1817998090,,23,11
,75,473,-23052185,,53,
,81,407,-887848978,,,
3029,35,363,1063900873,,,
5216,40,218,1123103614,,49,
4072,17,302,-352505486,,,16
4226,6,412,1343516726,,36,
,57,241,-1060725939,,46,
,133,472,2126164183,,,
3086,37,214,-1109504170,,,
,41,220,763308509,,,2
2219,18,186,972306132,,,
,68,357,-498416504,,64,8
6026,72,266,-1758365432,,,
1433,22,430,-729305862,,,
2100,126,421,-1813501445,,,6
2086,139,500,1488484266,,34,
5002,71,426,-72073926,,,
4084,3,286,833586934,,31,
4062,22,433,-575648451,,39,
,134,479,1489149624,,86,
3228,13,174,1601747761,,,6
6042,5,179,192702541,,18,
2100,75,474,-2102816401,,,19
1423,3,163,1116292180,,45,
2224,47,485,-1910900649,,39,
,17,301,1616913895,,,11
3048,127,427,1011579605,,,
3221,106,356,-1156086321,,,
6011,27,437,-2121149548,35,38,
4202,27,434,-927378863,35,,
,34,208,294070006,,40,16
,133,470,-1638008834,,,17
6086,138,497,1581524596,,,
,68,358,454743143,,,
2219,134,477,-488685322,,17,
,16,181,427383573,,,
1428,64,250,-1487869687,,,11
1413,103,351,157070894,,,
4026,81,409,915211182,,33,
2068,6,412,1372145877,,33,
2206,21,191,1432835028,,,19
,74,464,-2069815565,,,6
3214,81,407,-886925457,,16,0
3224,18,185,821347323,,34,
,141,502,-620946674,,,0
4211,81,409,1144720820,,26,
,55,238,1447114936,,,
2243,65,263,344056344,,,5
4076,139,500,-1704041820,,,
2059,3,163,1351330292,,40,
,94,323,1943481696,,41,
,85,304,1522921101,,,
,17,303,-1033128090,,51,2
,109,369,-1635758001,,,
,151,515,-403642739,,,3
5013,32,205,-1831888303,,,
6211,54,287,-1602397661,,38,6
,22,432,-235079524,,,
,20,311,1919767458,,53,16
,82,494,-1267546782,,,13
,3,281,298284693,,,
5221,61,246,-559798548,,27,16
,65,264,1386686809,,,
,81,408,-242509492,,,5
,16,294,-2062614442,,,13
1407,111,380,1283583839,,48,
5019,120,396,854348781,,,
,75,475,1089548688,,,16
5243,81,407,90366371,,38,12
,22,431,-1532415045,,92,15
,63,296,-1098345349,,,
,20,310,1133863561,,,8
4056,10,171,151711072,,20,14
,109,367,204135431,,,1
,55,288,-734176727,,,3
,106,356,-1153315758,,,
6034,53,492,413422546,,14,12
,55,496,-1884220710,,,
,83,289,-571813526,,,14
2100,139,500,-1319967557,,,
,151,516,749460330,,42,
,88,312,-1945592982,,,
3208,54,287,-1510190173,,35,
5048,7,168,-480605862,,,
,77,374,478391792,,,
,153,518,243972134,,85,
,41,220,-922704395,,,
3211,81,408,-241585971,,,
2211,64,251,-1662445734,,,5
6213,3,164,-1807806505,,,
,70,260,1138965267,,,
,47,485,1743580855,,88,10
,22,431,1197962619,,,
,81,409,1424821807,,,
,128,438,1474629684,,,
2076,26,333,104782165,35,,
,26,327,-1161314737,35,,
,41,220,-46038117,,,
,49,229,-2031588847,,,
2206,3,164,799699735,,,9
,126,419,292589753,,87,0
,53,233,183348208,,64,13
,71,425,1467508889,,,
,124,405,-807400473,,,
,66,343,-1852223920,,,
,17,302,1705918818,,74,
,39,372,678427819,,70,6
,81,408,-1528142712,,64,3
,105,354,1067300452,,,
,47,484,-622816938,,72,
,17,302,-323876335,,,
5026,45,225,-1964866422,,18,
,122,403,1508620404,,,
,17,302,1734547969,,,
,89,313,-1817575008,,,6
,39,216,746336464,,,
3044,121,399,571418797,,45,
2100,17,302,1000804212,,,
,102,350,101345802,,,9
,140,501,-225236435,,,
,30,265,1678954855,,,
2241,81,409,1426668849,,,
,3,164,1798333815,,,2
1420,47,484,-290575562,,,
,17,301,255665372,,,
2044,79,490,-562560971,,,
6100,81,409,1134919173,,,
,150,514,-1280801513,,57,
,134,479,1254458776,,,
,86,307,510464756,,,
5066,131,458,-1196062316,,,2
,22,430,-1346141958,,,
4243,40,217,948603869,,,0
,12,173,-166078308,,41,
,35,364,297458700,,73,0
,5,166,1980298665,,,
,103,351,1122057787,,81,
3099,6,414,1542029883,,,15
,35,211,1879353124,,,
,64,252,-195343673,,,
,17,301,198407070,,,
,5,178,698261166,,75,17
,5,178,2094867066,,,12
,96,336,835619412,,,1
,17,302,-874887235,,,12
,81,409,916134703,,,7
,7,168,-828068782,,,
2029,54,237,1824049557,,48,11
5076,138,498,1199662689,,45,
,87,309,651028370,,59,13
1434,133,472,2097535032,,37,9
,17,301,758598819,,,
2019,130,456,-630761609,,,0
,77,277,-1856325939,,54,
5074,150,514,-1744465182,,,
,134,478,524055479,,,
5056,71,426,1613247706,,,1
,107,365,-1952334030,,,5
5232,55,238,-1209055080,,,
,40,219,-1121330990,,,
,81,408,-2039963936,,72,
5065,55,496,1954805722,,,
,64,250,-1997480312,,99,7
5056,97,338,570075527,,12,
,124,405,2049121649,,,
,128,438,1225206258,,,
,26,327,370287701,35,,2
2224,128,438,1167947956,,17,
,28,199,691104216,35,,2
2028,27,434,611412369,35,,
,39,372,-478661611,,,16
,81,407,-126499591,,,10
,129,444,1512058098,10,,
3061,35,363,-1353054007,,,
3226,18,305,1607854169,,31,
,17,302,1849064573,,97,3
,81,284,1446027836,,,12
,22,430,1749811450,,,
,41,221,1229723838,,,
3058,17,182,299657994,,,6
2214,53,492,544967506,,,
4086,152,517,1069562674,,,11
3226,65,254,811079770,,10,
3211,41,221,-355600726,,,
5054,47,227,1710332085,,,13
6062,101,348,-735447637,,,
3214,40,218,-985829935,,,
3054,53,491,166440305,,,14
,134,476,564707541,,,9
6100,144,505,-1985019008,,11,2
2091,48,228,-895025938,,27,
,50,230,-1350558174,,54,10
,80,283,1084072128,,,
2212,68,357,-1040057900,,47,
,47,486,1663262424,,,18
2032,77,377,898254991,,,
,135,481,735555320,,,6
,144,505,-1854089247,,42,
3234,6,412,1314887575,,,6
3044,155,522,825448078,,,
,151,516,753154414,,,17
,105,354,1068223973,,,
,104,353,-8559474,,,
3054,74,271,1373253668,,,
6028,65,254,-874471334,,19,15
,134,477,21848854,,,18
,147,508,308894254,,,
,61,246,-1928401825,,,
,66,255,2131355400,,,4
,75,475,2115249231,,,8
,22,192,813703730,,,
,109,367,-220077035,,,
4044,71,425,-120838951,,49,12
,40,219,-1276842254,,,
2216,19,189,-276059831,,,5
3224,39,216,-1552748462,,,7
,103,351,-668340035,,,5
6034,40,218,701631121,,32,19
,122,403,1651766159,,,
,47,484,1601897493,,90,
,68,357,-18989608,,,
1422,3,163,1879071865,,,
,83,289,561578915,,59,9
3028,35,364,-1373912021,,,10
2032,53,282,-476400831,,,
,80,283,-508124416,,,13
,112,383,-2042958479,,,
,88,312,-1941898898,,,2
,11,172,-1283979004,,,
3232,26,333,51655947,35,,
6062,26,328,587449900,35,,
,26,197,-1250354615,35,,
,27,198,-2013673232,35,,3
,27,436,1617735571,35,,
,27,198,1009239598,35,63,
,27,437,-1448362060,35,,3
,27,437,-2020729260,35,,15
,65,263,-574618474,,,13
2066,54,234,-1831356206,,,3
,77,374,-34912917,,,
,152,517,-1507456796,,91,
,65,263,2103371831,,,7
,20,310,-1271442021,,,
,137,489,-1214180309,,54,11
,64,252,1946507643,,,0
,81,409,1071560297,,,
,61,247,-1526263118,,56,
6132,27,437,2055377588,35,28,
4089,39,216,2019143518,,,
,63,297,874622172,,,13
,5,176,-1581785862,,86,
,75,272,-1443548929,,,1
,75,272,-446477537,,,
1500,139,500,33637141,,14,9
4061,5,178,-722303878,,,17
,151,515,-407336823,,48,
2209,81,407,-1397459603,,,3
,35,364,1802783659,,,
,126,417,-2090692873,,91,15
,39,216,-126397386,,86,
,47,486,-2023967432,,,6
,35,211,1767745262,,,6
,39,372,-1339658137,,,14
,133,469,1589803158,,46,
,18,183,1716310986,,,
,3,281,1656923125,,,17
5224,134,479,-1711195752,,,
6076,55,238,-849583592,,13,
,47,278,1921640998,,,
,54,235,1107527930,,88,1
,77,374,475621229,,81,6
3100,63,296,1984622939,,,
,41,220,1007556028,,,
5019,67,256,-103740707,,,9
,17,301,-348042204,,93,
,3,281,1261309301,,,15
4100,59,244,1963736337,,,16
,79,490,1714613845,,,
2091,39,372,1188961965,,,13
5058,86,306,-2122776957,,,
3086,40,219,-1567062990,,10,1
,35,212,120943785,,,16
5042,40,219,-1745502320,,15,
,66,255,-802871328,,,
5228,40,217,-1614970448,,42,7
6046,63,296,-261151151,,,13
,67,269,-2050945239,,58,8
,53,491,-1815613871,,40,
,17,301,227036221,,,2
3013,112,383,-643490665,,,
,17,301,1973151271,,,9
,17,301,740123280,,,
2056,152,517,-293225180,,12,
,139,499,1773372212,,,
,71,422,-268870346,,42,5
,135,482,-787566503,,84,7
,8,169,-605415663,,,
3076,150,513,252306897,,20,11
,128,438,506187443,,,
,129,444,67959890,10,49,19
,100,341,-436384741,10,40,15
,27,435,215660818,35,,9
,137,489,-1411987221,,,
,46,226,-1546053998,,,
,26,329,-1704095279,35,,
2211,72,266,-1553804405,,,
,150,514,569416902,,,
2100,149,512,-245367797,,,
,14,175,-129245346,,,
3065,81,284,1417398685,,,
,54,234,1879523346,,,
4212,17,302,-2054560451,,28,14
3092,17,182,-1109653751,,47,17
,63,297,102952160,,,
2056,35,209,301839114,,,
5065,17,302,1352903164,,,
5088,25,196,1030065377,,22,6
,40,217,45128656,,59,
,75,473,-166197940,,,7
6086,86,308,319489588,,15,
,54,236,714271218,,,
,21,314,-425471439,,55,0
5038,81,408,1257985696,,,
,14,411,-1516647909,,44,
5004,67,256,-2066668785,,,
,65,264,-1376677959,,,
,103,352,1338774388,,65,
,17,301,-1345114556,,53,
2209,40,218,1803161984,,,
2100,68,361,-1390900986,,,
,61,246,-1916456432,,,
,40,217,-1514590033,,,14
,5,176,-39393224,,,
,80,283,-112067808,,,
2100,65,254,560650692,,,13
,68,357,-757211888,,,
,134,478,-164424233,,,
,1,160,1742694486,,,
,64,253,451842855,,,
,75,473,-108939638,,,
,135,482,-317490279,,,
,126,420,-1327735334,,,16
,44,224,822549065,,,16
4224,5,177,-35429261,,37,
,17,303,-1924638997,,,
,68,357,-497492983,,,
,147,508,2116348717,,,
,77,376,1637091352,,72,
,75,473,2105997421,,,
2026,6,412,-1765117831,,22,
,109,368,-336086936,,,
3066,51,400,-1263187221,,,
,132,460,1605752660,,,
3069,86,307,1532456569,,36,
3039,105,354,1577834598,,21,14
,116,390,-988645679,,,19
,134,477,1375505846,,,
2100,139,499,1769678128,,,
,135,480,2023639031,,96,6
4100,71,424,-1344617448,,,
6068,5,178,-1323620424,,,9
,109,370,-471557328,,,7
,86,306,350685267,,,
,44,224,-1924560171,,,14
3039,99,340,-174924238,10,,
,27,435,-1980424462,35,,18
,27,434,-1357170767,35,,7
4044,88,312,-1944669461,,,
,60,245,1646556452,,86,
4100,65,263,721432952,,,13
3228,57,241,-945110958,,,
,122,403,1623137008,,68,1
,134,477,248135574,,,
5008,54,234,1264249938,,,11
5084,74,464,1502824339,,,
4100,27,198,-964903440,35,,
4234,40,217,-934912078,,,13
,63,295,834882408,,,8
5241,71,422,412767926,,20,
3004,3,164,-1706292969,,,
,75,272,1936651935,,,
6218,134,478,2105214615,,,
,120,396,-1299830835,,,13
,54,235,-1379984903,,68,
,3,164,-2049992649,,,
,103,352,-388061700,,,
,131,458,798080468,,,
,53,282,1216825057,,,
,150,514,568493381,,,
,65,264,1840475673,,74,15
,47,278,-1919537434,,,
,127,427,2032647957,,,16
,3,163,-1491984161,,,16
5051,64,252,-705877819,,,
,22,431,-506714502,,,6
,75,473,2134265326,,85,16
,57,240,755472243,,,0
,88,312,-1939128335,,,
,17,301,1647271946,,,11
,116,391,-1079921326,,,1
,52,232,15405052,,90,3
1406,17,302,1086425886,,,
,1,160,737842874,,58,16
6074,73,268,-223081310,,,9
,120,396,-1076454867,,,
,35,210,1466161869,,45,14
,75,473,533664634,,,
2088,68,360,-1322992341,,,
,40,217,425204662,,,15
,124,405,-1213623572,,66,16
4032,71,426,-736903942,,,
4099,139,499,1777989817,,28,
2084,138,497,1792288667,,,
,134,476,-1453432203,,88,12
4002,10,243,1781095477,,,
,134,479,-253494056,,,
,21,316,380571057,,,
2039,74,466,-2039601739,,,17
6100,86,306,-1612242811,,,13
,17,301,2086990299,,,
3243,54,237,-476774955,,12,0
,67,270,2125838328,,,
5241,124,406,1872879764,,,
2099,106,356,-1157009842,,,
,134,479,898220440,,,
3019,18,305,1636483320,,22,1
,107,365,1117927468,,,
,26,330,972362934,35,,11
,26,330,-479961694,35,,
2089,28,337,-1840036870,35,22,12
,129,447,-352252832,10,,
,27,436,855355027,35,,16
,27,435,1804008658,35,,8
,53,491,629022929,,,
,17,302,408611167,,,
4039,40,218,2054940849,,,3
2088,40,218,2034013392,,35,9
4241,81,409,1033182695,,21,
,24,194,2134587764,,45,13
,17,301,148847702,,,16
6082,17,303,-1125698113,,,
3069,54,234,412722994,,,
6218,3,281,1651594421,,,
,74,467,-926452938,,,7
,3,162,-747825446,,,
,53,233,-891871812,,,
,82,285,-2127919099,,,
,86,307,511388277,,,3
6068,75,473,2077368270,,,
,53,282,-1136347583,,58,
,39,216,-1551824941,,,
,53,492,573596657,,,9
3042,96,336,833772370,,33,0
,127,427,2061277108,,,
,39,216,1508609372,,,2
5092,86,306,154104383,,21,
,146,507,-132625058,,,
,67,269,-1998078312,,,
3231,39,372,-1111970003,,,
5216,81,284,-1933123330,,,
,62,248,-1134817046,,55,10
6122,67,270,1927690906,,43,
,134,476,2143956725,,,11
,109,369,-686841593,,,
,139,500,37331225,,,
,40,219,1797231634,,76,
,74,271,-466949532,,,
,71,426,-1237241062,,,
2008,40,217,-1382249801,,,
,144,505,-240875400,,96,18
5214,77,377,-58172935,,,
4048,98,339,-319779150,,49,
6091,5,177,-1452703143,,13,0
5019,21,316,-1354668887,,32,7
,71,423,1450853687,,,15
5008,47,484,1184281654,,49,0
,21,315,-258635328,,41,
4048,87,309,423340236,,,
2219,17,182,1147579567,,,12
,81,408,268024654,,,
,5,293,-727823104,,59,
,3,286,670192438,,,1
2013,57,241,-760837854,,,18
,17,303,348810759,,,
3072,150,513,1244521403,,17,
4064,144,505,-241798921,,,3
3061,47,227,828324053,,14,7
6013,144,505,-1856859810,,29,
,75,473,-51681336,,49,2
3048,3,162,-1031528493,,42,
5072,6,412,2140862777,,28,
,40,218,814321483,,,
,123,404,785410295,,,
3028,17,303,1017018601,,,1
,3,162,-1266566605,,,12
,128,438,477558292,,71,
6131,25,324,-1381525813,,,7
4219,26,330,-1634145876,35,45,4
2054,100,342,720412412,10,,
,27,198,1123756202,35,,
,27,434,311572081,35,71,8
5222,27,198,951981296,35,,
,27,437,-326426764,35,83,
,147,508,-371164116,,,
,22,192,-284344967,,,
,71,426,-48076966,,,
3202,27,436,-1915198445,35,,
,63,300,-746905825,,,11
5231,20,311,-843597400,,15,1
,75,474,819836559,,,
,138,497,-388457989,,,
,18,184,1211382556,,,
4069,114,385,1650795161,,42,
4209,75,474,-535396018,,,
,47,485,1719583895,,,6
6049,102,350,-919722490,,,
6052,134,478,1829718551,,,13
,81,407,-637033737,,,
,122,403,1565878706,,86,
4222,116,391,-738234030,,14,14
,63,296,-1485856949,,,
,47,485,235975287,,,
,134,477,-497436714,,,12
,68,357,-1267746034,,,
,77,377,1822173561,,52,
3013,86,307,-1217718566,,40,
3051,55,238,-1190015368,,,
,35,364,-34782676,,,
3212,40,219,1763410956,,46,
2051,22,192,153495895,,,
5069,82,495,-670985899,,,12
2222,47,278,333293158,,,
,74,465,500866932,,,
3004,147,508,465346748,,,
,77,374,-1905442766,,,
,53,492,-257350094,,,14
,21,191,1974476424,,,
,109,370,2121072952,,61,
,22,192,268012499,,40,
,49,229,1338605458,,,11
3091,54,234,1541770226,,21,
,94,323,-616245656,,,10
,150,514,1025451212,,,
,127,429,23760023,,,
2059,134,477,1601445302,,,
,22,192,239383348,,,17
,81,407,-1398383124,,,
1425,5,177,-2001406419,,36,7
,34,208,892214458,,,
,11,172,-1974373468,,,3
,16,181,-1044721001,,49,
1425,135,480,-889389386,,,10
,36,213,1149157303,,,
3082,16,294,-790649252,,,0
,103,352,802410380,,,7
6072,31,204,-480304906,,,10
,133,472,-1688593476,,,
,71,424,-311991688,,,7
,17,302,-1871959587,,,3
,20,310,1582092123,,,
,134,476,874458772,,62,18
4072,68,357,-504549605,,,
,131,458,855338770,,,13
,67,256,720746701,,,2
5084,17,302,1820435422,,,
,138,497,1582448117,,,
,81,407,101188543,,,
3061,4,165,-1987920007,,,5
,101,348,-728982990,,,17
2052,26,197,536980345,35,,
4100,26,332,-1898639952,35,,
